Recording time;Current position[0].Device name;Current position[0].x (m);Current position[0].y (m);Current position[0].z (m);Current position[1].Device name;Current position[1].x (m);Current position[1].y (m);Current position[1].z (m);Current position[2].Device name;Current position[2].x (m);Current position[2].y (m);Current position[2].z (m);Target states
08-12-25 15:42:36.227;Camera;-0.007;1.176;0.002;Controller (right);0.190;0.790;0.364;Controller (left);-0.244;0.793;0.308;-
08-12-25 15:42:36.237;Camera;-0.007;1.176;0.002;Controller (right);0.190;0.790;0.364;Controller (left);-0.244;0.793;0.308;-
08-12-25 15:42:36.249;Camera;-0.007;1.176;0.002;Controller (right);0.190;0.790;0.364;Controller (left);-0.244;0.793;0.308;-
08-12-25 15:42:36.260;Camera;-0.007;1.176;0.002;Controller (right);0.190;0.790;0.364;Controller (left);-0.244;0.793;0.308;SPAWN
08-12-25 15:42:36.271;Camera;-0.007;1.176;0.002;Controller (right);0.190;0.790;0.364;Controller (left);-0.244;0.793;0.308;-
08-12-25 15:42:36.283;Camera;-0.007;1.176;0.002;Controller (right);0.190;0.790;0.364;Controller (left);-0.244;0.793;0.308;-
08-12-25 15:42:36.293;Camera;-0.007;1.176;0.002;Controller (right);0.190;0.790;0.364;Controller (left);-0.244;0.793;0.308;-
08-12-25 15:42:36.305;Camera;-0.007;1.176;0.002;Controller (right);0.190;0.790;0.364;Controller (left);-0.244;0.793;0.308;-
08-12-25 15:42:36.316;Camera;-0.007;1.176;0.002;Controller (right);0.191;0.790;0.364;Controller (left);-0.244;0.793;0.308;-
08-12-25 15:42:36.327;Camera;-0.007;1.176;0.002;Controller (right);0.190;0.790;0.364;Controller (left);-0.244;0.793;0.308;-
08-12-25 15:42:36.338;Camera;-0.007;1.176;0.002;Controller (right);0.190;0.790;0.364;Controller (left);-0.244;0.793;0.308;-
08-12-25 15:42:36.349;Camera;-0.007;1.176;0.002;Controller (right);0.190;0.790;0.365;Controller (left);-0.244;0.793;0.308;-
08-12-25 15:42:36.361;Camera;-0.007;1.176;0.002;Controller (right);0.190;0.790;0.365;Controller (left);-0.244;0.793;0.308;-
08-12-25 15:42:36.372;Camera;-0.007;1.176;0.002;Controller (right);0.190;0.790;0.365;Controller (left);-0.244;0.793;0.308;-
08-12-25 15:42:36.382;Camera;-0.007;1.176;0.002;Controller (right);0.190;0.790;0.365;Controller (left);-0.244;0.793;0.308;-
08-12-25 15:42:36.394;Camera;-0.007;1.176;0.002;Controller (right);0.190;0.790;0.365;Controller (left);-0.244;0.793;0.308;-
08-12-25 15:42:36.405;Camera;-0.007;1.176;0.002;Controller (right);0.190;0.790;0.364;Controller (left);-0.244;0.793;0.308;-
08-12-25 15:42:36.416;Camera;-0.007;1.176;0.002;Controller (right);0.190;0.790;0.365;Controller (left);-0.244;0.793;0.308;-
08-12-25 15:42:36.426;Camera;-0.007;1.176;0.002;Controller (right);0.190;0.790;0.365;Controller (left);-0.245;0.793;0.308;-
08-12-25 15:42:36.438;Camera;-0.007;1.176;0.002;Controller (right);0.190;0.790;0.365;Controller (left);-0.245;0.793;0.308;-
08-12-25 15:42:36.450;Camera;-0.007;1.176;0.002;Controller (right);0.190;0.790;0.365;Controller (left);-0.244;0.793;0.308;-
08-12-25 15:42:36.461;Camera;-0.007;1.176;0.002;Controller (right);0.190;0.790;0.365;Controller (left);-0.244;0.793;0.308;-
08-12-25 15:42:36.472;Camera;-0.007;1.176;0.002;Controller (right);0.190;0.790;0.365;Controller (left);-0.244;0.793;0.308;-
08-12-25 15:42:36.482;Camera;-0.007;1.176;0.002;Controller (right);0.190;0.790;0.365;Controller (left);-0.244;0.793;0.308;-
08-12-25 15:42:36.494;Camera;-0.007;1.176;0.002;Controller (right);0.190;0.790;0.365;Controller (left);-0.244;0.793;0.308;-
08-12-25 15:42:36.505;Camera;-0.007;1.176;0.002;Controller (right);0.190;0.790;0.365;Controller (left);-0.244;0.793;0.308;-
08-12-25 15:42:36.516;Camera;-0.007;1.176;0.002;Controller (right);0.190;0.790;0.365;Controller (left);-0.244;0.793;0.308;-
08-12-25 15:42:36.528;Camera;-0.007;1.176;0.002;Controller (right);0.190;0.790;0.365;Controller (left);-0.244;0.793;0.308;-
08-12-25 15:42:36.537;Camera;-0.007;1.176;0.002;Controller (right);0.190;0.790;0.365;Controller (left);-0.244;0.793;0.308;-
08-12-25 15:42:36.549;Camera;-0.007;1.176;0.002;Controller (right);0.190;0.790;0.365;Controller (left);-0.244;0.793;0.308;-
08-12-25 15:42:36.561;Camera;-0.007;1.176;0.002;Controller (right);0.190;0.790;0.365;Controller (left);-0.244;0.793;0.308;-
08-12-25 15:42:36.572;Camera;-0.007;1.176;0.002;Controller (right);0.190;0.790;0.365;Controller (left);-0.244;0.793;0.308;-
08-12-25 15:42:36.583;Camera;-0.007;1.176;0.002;Controller (right);0.189;0.790;0.365;Controller (left);-0.243;0.793;0.309;-
08-12-25 15:42:36.594;Camera;-0.007;1.176;0.002;Controller (right);0.190;0.790;0.364;Controller (left);-0.243;0.793;0.309;-
08-12-25 15:42:36.605;Camera;-0.006;1.176;0.002;Controller (right);0.189;0.790;0.364;Controller (left);-0.241;0.793;0.311;-
08-12-25 15:42:36.616;Camera;-0.006;1.176;0.003;Controller (right);0.189;0.790;0.364;Controller (left);-0.239;0.793;0.312;-
08-12-25 15:42:36.627;Camera;-0.006;1.176;0.003;Controller (right);0.189;0.790;0.365;Controller (left);-0.237;0.794;0.315;-
08-12-25 15:42:36.638;Camera;-0.006;1.176;0.003;Controller (right);0.189;0.790;0.365;Controller (left);-0.234;0.795;0.319;-
08-12-25 15:42:36.650;Camera;-0.006;1.176;0.004;Controller (right);0.188;0.790;0.365;Controller (left);-0.231;0.796;0.325;-
08-12-25 15:42:36.660;Camera;-0.006;1.177;0.004;Controller (right);0.188;0.790;0.365;Controller (left);-0.228;0.799;0.330;-
08-12-25 15:42:36.672;Camera;-0.006;1.177;0.005;Controller (right);0.187;0.790;0.366;Controller (left);-0.225;0.804;0.337;-
08-12-25 15:42:36.683;Camera;-0.006;1.177;0.005;Controller (right);0.187;0.790;0.366;Controller (left);-0.222;0.809;0.345;-
08-12-25 15:42:36.694;Camera;-0.005;1.178;0.006;Controller (right);0.186;0.790;0.366;Controller (left);-0.216;0.817;0.353;-
08-12-25 15:42:36.705;Camera;-0.005;1.178;0.007;Controller (right);0.185;0.791;0.366;Controller (left);-0.210;0.826;0.362;-
08-12-25 15:42:36.716;Camera;-0.005;1.179;0.007;Controller (right);0.184;0.791;0.366;Controller (left);-0.201;0.836;0.372;-
08-12-25 15:42:36.727;Camera;-0.005;1.179;0.008;Controller (right);0.183;0.791;0.366;Controller (left);-0.193;0.845;0.383;-
08-12-25 15:42:36.739;Camera;-0.005;1.180;0.009;Controller (right);0.182;0.790;0.367;Controller (left);-0.182;0.857;0.395;-
08-12-25 15:42:36.749;Camera;-0.005;1.180;0.010;Controller (right);0.182;0.790;0.367;Controller (left);-0.171;0.868;0.406;-
08-12-25 15:42:36.760;Camera;-0.004;1.180;0.011;Controller (right);0.181;0.790;0.367;Controller (left);-0.159;0.880;0.418;-
08-12-25 15:42:36.771;Camera;-0.004;1.181;0.012;Controller (right);0.180;0.790;0.367;Controller (left);-0.146;0.891;0.429;-
08-12-25 15:42:36.783;Camera;-0.004;1.181;0.013;Controller (right);0.179;0.790;0.367;Controller (left);-0.131;0.904;0.441;-
08-12-25 15:42:36.793;Camera;-0.004;1.181;0.014;Controller (right);0.178;0.790;0.367;Controller (left);-0.118;0.914;0.452;-
08-12-25 15:42:36.805;Camera;-0.003;1.181;0.016;Controller (right);0.177;0.790;0.367;Controller (left);-0.104;0.924;0.464;-
08-12-25 15:42:36.816;Camera;-0.003;1.181;0.017;Controller (right);0.175;0.790;0.366;Controller (left);-0.092;0.933;0.478;-
08-12-25 15:42:36.827;Camera;-0.003;1.181;0.018;Controller (right);0.174;0.790;0.366;Controller (left);-0.083;0.940;0.495;-
08-12-25 15:42:36.837;Camera;-0.002;1.181;0.019;Controller (right);0.173;0.790;0.365;Controller (left);-0.075;0.946;0.510;-
08-12-25 15:42:36.850;Camera;-0.002;1.181;0.020;Controller (right);0.172;0.790;0.365;Controller (left);-0.068;0.950;0.528;-
08-12-25 15:42:36.861;Camera;-0.001;1.181;0.021;Controller (right);0.171;0.791;0.365;Controller (left);-0.064;0.952;0.546;-
08-12-25 15:42:36.871;Camera;0.000;1.181;0.022;Controller (right);0.170;0.791;0.364;Controller (left);-0.057;0.954;0.561;-
08-12-25 15:42:36.882;Camera;0.001;1.181;0.024;Controller (right);0.170;0.791;0.364;Controller (left);-0.051;0.955;0.577;-
08-12-25 15:42:36.894;Camera;0.001;1.181;0.025;Controller (right);0.169;0.791;0.364;Controller (left);-0.043;0.956;0.590;-
08-12-25 15:42:36.905;Camera;0.002;1.181;0.026;Controller (right);0.168;0.792;0.364;Controller (left);-0.035;0.956;0.599;TOUCHED
08-12-25 15:42:36.917;Camera;0.003;1.181;0.027;Controller (right);0.168;0.792;0.364;Controller (left);-0.027;0.955;0.608;-
08-12-25 15:42:36.927;Camera;0.004;1.181;0.028;Controller (right);0.168;0.792;0.364;Controller (left);-0.021;0.952;0.615;-
08-12-25 15:42:36.938;Camera;0.005;1.181;0.029;Controller (right);0.167;0.792;0.364;Controller (left);-0.017;0.950;0.623;-
08-12-25 15:42:36.950;Camera;0.006;1.181;0.030;Controller (right);0.167;0.792;0.364;Controller (left);-0.014;0.948;0.629;-
08-12-25 15:42:36.960;Camera;0.007;1.181;0.030;Controller (right);0.168;0.791;0.365;Controller (left);-0.014;0.947;0.634;-
08-12-25 15:42:36.971;Camera;0.007;1.182;0.031;Controller (right);0.168;0.791;0.365;Controller (left);-0.015;0.946;0.637;-
08-12-25 15:42:36.982;Camera;0.008;1.182;0.032;Controller (right);0.169;0.791;0.366;Controller (left);-0.015;0.947;0.639;-
08-12-25 15:42:36.994;Camera;0.009;1.182;0.032;Controller (right);0.171;0.790;0.366;Controller (left);-0.015;0.947;0.641;-
08-12-25 15:42:37.005;Camera;0.011;1.182;0.033;Controller (right);0.172;0.790;0.366;Controller (left);-0.016;0.948;0.642;-
08-12-25 15:42:37.016;Camera;0.012;1.181;0.033;Controller (right);0.173;0.789;0.366;Controller (left);-0.017;0.950;0.639;-
08-12-25 15:42:37.027;Camera;0.013;1.181;0.033;Controller (right);0.175;0.789;0.367;Controller (left);-0.018;0.952;0.636;-
08-12-25 15:42:37.039;Camera;0.014;1.181;0.033;Controller (right);0.176;0.789;0.367;Controller (left);-0.019;0.953;0.634;-
08-12-25 15:42:37.049;Camera;0.015;1.181;0.034;Controller (right);0.178;0.788;0.367;Controller (left);-0.022;0.955;0.630;-
08-12-25 15:42:37.060;Camera;0.017;1.180;0.033;Controller (right);0.180;0.788;0.366;Controller (left);-0.024;0.956;0.624;-
08-12-25 15:42:37.071;Camera;0.018;1.179;0.033;Controller (right);0.181;0.788;0.366;Controller (left);-0.026;0.957;0.618;-
08-12-25 15:42:37.082;Camera;0.019;1.179;0.033;Controller (right);0.183;0.788;0.366;Controller (left);-0.029;0.957;0.612;-
08-12-25 15:42:37.094;Camera;0.021;1.178;0.032;Controller (right);0.185;0.788;0.365;Controller (left);-0.031;0.958;0.603;-
08-12-25 15:42:37.105;Camera;0.022;1.177;0.032;Controller (right);0.187;0.788;0.365;Controller (left);-0.035;0.958;0.594;-
08-12-25 15:42:37.116;Camera;0.023;1.177;0.031;Controller (right);0.189;0.787;0.365;Controller (left);-0.039;0.959;0.583;-
08-12-25 15:42:37.127;Camera;0.025;1.176;0.030;Controller (right);0.191;0.787;0.364;Controller (left);-0.043;0.960;0.572;-
08-12-25 15:42:37.137;Camera;0.026;1.176;0.030;Controller (right);0.193;0.787;0.363;Controller (left);-0.048;0.961;0.561;-
08-12-25 15:42:37.150;Camera;0.027;1.175;0.029;Controller (right);0.195;0.786;0.362;Controller (left);-0.054;0.961;0.548;-
08-12-25 15:42:37.160;Camera;0.028;1.175;0.028;Controller (right);0.197;0.786;0.361;Controller (left);-0.060;0.961;0.534;-
08-12-25 15:42:37.171;Camera;0.029;1.175;0.028;Controller (right);0.197;0.787;0.361;Controller (left);-0.066;0.961;0.521;-
08-12-25 15:42:37.182;Camera;0.030;1.175;0.027;Controller (right);0.198;0.787;0.360;Controller (left);-0.073;0.959;0.506;-
08-12-25 15:42:37.193;Camera;0.030;1.175;0.026;Controller (right);0.199;0.787;0.360;Controller (left);-0.079;0.957;0.492;-
08-12-25 15:42:37.205;Camera;0.031;1.174;0.025;Controller (right);0.199;0.787;0.359;Controller (left);-0.086;0.954;0.477;-
08-12-25 15:42:37.216;Camera;0.031;1.174;0.024;Controller (right);0.200;0.787;0.359;Controller (left);-0.093;0.951;0.463;-
08-12-25 15:42:37.226;Camera;0.031;1.174;0.023;Controller (right);0.200;0.788;0.359;Controller (left);-0.100;0.948;0.449;-
08-12-25 15:42:37.238;Camera;0.032;1.174;0.022;Controller (right);0.200;0.788;0.358;Controller (left);-0.107;0.944;0.435;-
08-12-25 15:42:37.249;Camera;0.032;1.174;0.021;Controller (right);0.199;0.788;0.358;Controller (left);-0.114;0.940;0.422;-
08-12-25 15:42:37.261;Camera;0.032;1.174;0.020;Controller (right);0.199;0.789;0.358;Controller (left);-0.121;0.935;0.409;-
08-12-25 15:42:37.271;Camera;0.031;1.175;0.019;Controller (right);0.198;0.789;0.357;Controller (left);-0.128;0.931;0.398;-
08-12-25 15:42:37.282;Camera;0.031;1.175;0.018;Controller (right);0.198;0.789;0.357;Controller (left);-0.135;0.926;0.385;-
08-12-25 15:42:37.293;Camera;0.031;1.175;0.017;Controller (right);0.197;0.789;0.357;Controller (left);-0.141;0.921;0.374;-
08-12-25 15:42:37.305;Camera;0.030;1.175;0.016;Controller (right);0.196;0.790;0.358;Controller (left);-0.147;0.916;0.364;-
08-12-25 15:42:37.316;Camera;0.029;1.175;0.015;Controller (right);0.195;0.790;0.358;Controller (left);-0.152;0.910;0.355;-
08-12-25 15:42:37.327;Camera;0.029;1.176;0.014;Controller (right);0.195;0.790;0.358;Controller (left);-0.158;0.904;0.349;-
08-12-25 15:42:37.338;Camera;0.028;1.176;0.013;Controller (right);0.194;0.791;0.358;Controller (left);-0.163;0.898;0.343;-
08-12-25 15:42:37.349;Camera;0.027;1.176;0.012;Controller (right);0.192;0.791;0.358;Controller (left);-0.168;0.892;0.338;-
08-12-25 15:42:37.360;Camera;0.026;1.177;0.011;Controller (right);0.191;0.791;0.359;Controller (left);-0.172;0.885;0.335;-
08-12-25 15:42:37.372;Camera;0.025;1.177;0.011;Controller (right);0.190;0.791;0.359;Controller (left);-0.177;0.880;0.332;-
08-12-25 15:42:37.383;Camera;0.024;1.178;0.010;Controller (right);0.189;0.791;0.360;Controller (left);-0.183;0.874;0.331;-
08-12-25 15:42:37.394;Camera;0.022;1.178;0.009;Controller (right);0.188;0.791;0.360;Controller (left);-0.189;0.869;0.330;-
08-12-25 15:42:37.405;Camera;0.021;1.178;0.008;Controller (right);0.187;0.791;0.361;Controller (left);-0.196;0.864;0.328;-
08-12-25 15:42:37.416;Camera;0.020;1.179;0.008;Controller (right);0.187;0.791;0.361;Controller (left);-0.202;0.860;0.327;-
08-12-25 15:42:37.427;Camera;0.019;1.179;0.007;Controller (right);0.186;0.791;0.362;Controller (left);-0.208;0.856;0.325;-
08-12-25 15:42:37.439;Camera;0.018;1.179;0.007;Controller (right);0.185;0.791;0.362;Controller (left);-0.213;0.852;0.324;-
08-12-25 15:42:37.449;Camera;0.017;1.180;0.006;Controller (right);0.185;0.791;0.362;Controller (left);-0.217;0.849;0.322;-
08-12-25 15:42:37.461;Camera;0.015;1.180;0.006;Controller (right);0.184;0.791;0.363;Controller (left);-0.221;0.846;0.320;-
08-12-25 15:42:37.471;Camera;0.014;1.180;0.005;Controller (right);0.184;0.791;0.363;Controller (left);-0.224;0.843;0.318;-
08-12-25 15:42:37.482;Camera;0.013;1.181;0.005;Controller (right);0.183;0.791;0.363;Controller (left);-0.227;0.840;0.316;-
08-12-25 15:42:37.494;Camera;0.012;1.181;0.005;Controller (right);0.183;0.791;0.364;Controller (left);-0.228;0.838;0.315;-
08-12-25 15:42:37.505;Camera;0.010;1.181;0.005;Controller (right);0.182;0.791;0.364;Controller (left);-0.230;0.835;0.314;-
08-12-25 15:42:37.515;Camera;0.009;1.181;0.004;Controller (right);0.182;0.791;0.364;Controller (left);-0.231;0.833;0.313;-
08-12-25 15:42:37.526;Camera;0.008;1.181;0.004;Controller (right);0.182;0.791;0.364;Controller (left);-0.232;0.831;0.313;-
08-12-25 15:42:37.537;Camera;0.007;1.181;0.004;Controller (right);0.181;0.791;0.365;Controller (left);-0.233;0.828;0.312;-
08-12-25 15:42:37.549;Camera;0.005;1.181;0.004;Controller (right);0.181;0.791;0.365;Controller (left);-0.234;0.826;0.313;-
08-12-25 15:42:37.560;Camera;0.004;1.181;0.004;Controller (right);0.180;0.791;0.365;Controller (left);-0.235;0.823;0.313;-
08-12-25 15:42:37.571;Camera;0.003;1.181;0.004;Controller (right);0.180;0.791;0.365;Controller (left);-0.236;0.821;0.314;-
08-12-25 15:42:37.582;Camera;0.002;1.181;0.004;Controller (right);0.179;0.791;0.365;Controller (left);-0.237;0.819;0.314;-
08-12-25 15:42:37.593;Camera;0.001;1.181;0.004;Controller (right);0.178;0.791;0.366;Controller (left);-0.238;0.817;0.313;-
08-12-25 15:42:37.604;Camera;-0.001;1.181;0.003;Controller (right);0.177;0.791;0.365;Controller (left);-0.238;0.816;0.313;-
08-12-25 15:42:37.615;Camera;-0.002;1.181;0.003;Controller (right);0.177;0.791;0.366;Controller (left);-0.239;0.814;0.313;-
08-12-25 15:42:37.626;Camera;-0.003;1.181;0.003;Controller (right);0.176;0.791;0.366;Controller (left);-0.239;0.812;0.313;-
08-12-25 15:42:37.637;Camera;-0.004;1.181;0.003;Controller (right);0.176;0.791;0.366;Controller (left);-0.239;0.811;0.314;-
08-12-25 15:42:37.649;Camera;-0.005;1.181;0.003;Controller (right);0.175;0.791;0.366;Controller (left);-0.239;0.809;0.314;-
08-12-25 15:42:37.660;Camera;-0.006;1.181;0.003;Controller (right);0.175;0.791;0.366;Controller (left);-0.240;0.808;0.314;-
08-12-25 15:42:37.671;Camera;-0.006;1.181;0.003;Controller (right);0.175;0.791;0.366;Controller (left);-0.240;0.806;0.314;-
08-12-25 15:42:37.682;Camera;-0.007;1.181;0.003;Controller (right);0.175;0.791;0.366;Controller (left);-0.241;0.805;0.315;-
08-12-25 15:42:37.693;Camera;-0.008;1.181;0.003;Controller (right);0.174;0.791;0.367;Controller (left);-0.242;0.804;0.315;-
08-12-25 15:42:37.705;Camera;-0.009;1.181;0.004;Controller (right);0.174;0.791;0.367;Controller (left);-0.243;0.804;0.314;-
08-12-25 15:42:37.716;Camera;-0.009;1.181;0.004;Controller (right);0.174;0.791;0.367;Controller (left);-0.244;0.804;0.314;-
08-12-25 15:42:37.727;Camera;-0.010;1.181;0.004;Controller (right);0.175;0.790;0.368;Controller (left);-0.245;0.804;0.313;-
08-12-25 15:42:37.737;Camera;-0.010;1.181;0.004;Controller (right);0.175;0.790;0.368;Controller (left);-0.246;0.804;0.313;-
08-12-25 15:42:37.749;Camera;-0.011;1.181;0.004;Controller (right);0.175;0.790;0.368;Controller (left);-0.246;0.804;0.313;-
08-12-25 15:42:37.760;Camera;-0.011;1.180;0.004;Controller (right);0.176;0.790;0.368;Controller (left);-0.247;0.805;0.312;-
08-12-25 15:42:37.772;Camera;-0.011;1.180;0.004;Controller (right);0.176;0.790;0.368;Controller (left);-0.247;0.805;0.312;-
08-12-25 15:42:37.783;Camera;-0.012;1.180;0.004;Controller (right);0.177;0.790;0.368;Controller (left);-0.248;0.805;0.312;-
08-12-25 15:42:37.793;Camera;-0.012;1.180;0.004;Controller (right);0.177;0.790;0.368;Controller (left);-0.248;0.805;0.312;-
08-12-25 15:42:37.805;Camera;-0.012;1.180;0.004;Controller (right);0.177;0.790;0.368;Controller (left);-0.248;0.805;0.312;-
08-12-25 15:42:37.816;Camera;-0.013;1.180;0.004;Controller (right);0.178;0.790;0.369;Controller (left);-0.248;0.805;0.312;-
08-12-25 15:42:37.827;Camera;-0.013;1.180;0.004;Controller (right);0.178;0.790;0.369;Controller (left);-0.247;0.805;0.312;-
08-12-25 15:42:37.838;Camera;-0.013;1.179;0.004;Controller (right);0.179;0.790;0.369;Controller (left);-0.247;0.804;0.312;-
08-12-25 15:42:37.849;Camera;-0.013;1.179;0.004;Controller (right);0.179;0.790;0.369;Controller (left);-0.247;0.804;0.312;-
08-12-25 15:42:37.861;Camera;-0.013;1.179;0.004;Controller (right);0.179;0.790;0.369;Controller (left);-0.246;0.803;0.313;-
08-12-25 15:42:37.871;Camera;-0.013;1.179;0.004;Controller (right);0.180;0.790;0.369;Controller (left);-0.245;0.803;0.313;-
08-12-25 15:42:37.883;Camera;-0.013;1.179;0.004;Controller (right);0.180;0.790;0.369;Controller (left);-0.245;0.803;0.313;-
08-12-25 15:42:37.893;Camera;-0.013;1.179;0.004;Controller (right);0.180;0.790;0.369;Controller (left);-0.244;0.803;0.314;-
08-12-25 15:42:37.904;Camera;-0.013;1.179;0.004;Controller (right);0.180;0.790;0.369;Controller (left);-0.244;0.803;0.314;-
08-12-25 15:42:37.916;Camera;-0.013;1.179;0.004;Controller (right);0.181;0.790;0.369;Controller (left);-0.243;0.803;0.314;-
08-12-25 15:42:37.927;Camera;-0.013;1.179;0.004;Controller (right);0.181;0.790;0.369;Controller (left);-0.243;0.803;0.315;-
08-12-25 15:42:37.938;Camera;-0.013;1.179;0.004;Controller (right);0.181;0.790;0.368;Controller (left);-0.242;0.803;0.315;-
08-12-25 15:42:37.950;Camera;-0.013;1.178;0.004;Controller (right);0.181;0.790;0.368;Controller (left);-0.241;0.803;0.315;-
08-12-25 15:42:37.960;Camera;-0.013;1.178;0.004;Controller (right);0.181;0.790;0.368;Controller (left);-0.240;0.803;0.315;-
08-12-25 15:42:37.972;Camera;-0.012;1.178;0.004;Controller (right);0.181;0.790;0.368;Controller (left);-0.240;0.803;0.315;-
08-12-25 15:42:37.982;Camera;-0.012;1.178;0.004;Controller (right);0.181;0.790;0.368;Controller (left);-0.239;0.803;0.316;-
08-12-25 15:42:37.994;Camera;-0.012;1.178;0.005;Controller (right);0.181;0.790;0.367;Controller (left);-0.238;0.802;0.316;-
